id,lat,lon,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,frp
760e1072-15b5-3335-b620-e10bf70d033d, -15.976640, -51.126530,2023-05-05 04:51:00,NPP-375D,FAZENDA NOVA,GOIÁS,Brasil,5207600,52,33,12.0,0.0,1.0,Cerrado,0.9
06ab74d9-97f4-3b32-ae6c-df2d46da3d53, -16.362360, -51.602240,2023-05-05 04:51:00,NPP-375D,ARENÓPOLIS,GOIÁS,Brasil,5202353,52,33,12.0,0.0,1.0,Cerrado,0.9
3024260d-d451-336d-9ef8-b7b0d90881db, -16.362640, -51.599270,2023-05-05 04:51:00,NPP-375D,ARENÓPOLIS,GOIÁS,Brasil,5202353,52,33,12.0,0.0,1.0,Cerrado,0.8
07f76836-8c8f-3282-9d9d-fb8f4725559e, -13.769020, -50.612080,2023-05-05 04:51:00,NPP-375D,NOVA CRIXÁS,GOIÁS,Brasil,5214838,52,33,4.0,0.0,0.07,Cerrado,0.5
4992bb35-d833-3d76-9d7b-2a9205795e52, -14.208160, -50.681130,2023-05-05 04:51:00,NPP-375D,NOVA CRIXÁS,GOIÁS,Brasil,5214838,52,33,14.0,0.0,0.88,Cerrado,0.7
f3d7917d-704d-38ea-94c0-462ffd2512a4, -18.593270, -49.784530,2023-05-05 04:51:00,NPP-375D,INACIOLÂNDIA,GOIÁS,Brasil,5209937,52,33,7.0,0.0,0.57,Mata Atlântica,1.3
80a90a31-eabd-33c2-bddf-9e9e2240cf5a, -15.675280, -49.803580,2023-05-05 04:51:00,NPP-375D,ITAPURANGA,GOIÁS,Brasil,5211206,52,33,14.0,0.0,1.0,Cerrado,5.9
25aac70f-bccd-3ae2-8ade-7a6b30014a66, -15.675890, -49.799200,2023-05-05 04:51:00,NPP-375D,ITAPURANGA,GOIÁS,Brasil,5211206,52,33,14.0,0.0,1.0,Cerrado,2.2
451025d7-0c4e-35d4-9364-42f4f2174b8f, -15.079720, -48.945300,2023-05-05 04:51:00,NPP-375D,BARRO ALTO,GOIÁS,Brasil,5203203,52,33,12.0,0.0,-999.0,Cerrado,3.3
83258328-708c-3656-92c4-f7e3b8106b2f, -17.052950, -45.494390,2023-05-05 04:51:00,NPP-375D,BURITIZEIRO,MINAS GERAIS,Brasil,3109402,31,33,15.0,0.0,1.0,Cerrado,1.8
95688c10-5e8a-3779-b80a-e343d02001d9, -21.194640, -44.936820,2023-05-05 04:51:00,NPP-375D,IJACI,MINAS GERAIS,Brasil,3130408,31,33,5.0,0.0,-999.0,Mata Atlântica,1.1
a4c0b641-f4c7-3e96-a85f-a171c5fff031, -15.822040, -42.528450,2023-05-05 04:51:00,NPP-375D,RIO PARDO DE MINAS,MINAS GERAIS,Brasil,3155603,31,33,3.0,0.0,0.41,Mata Atlântica,4.6
c4cfb569-a2b3-342f-a820-51717e62b59a, -15.822040, -42.530750,2023-05-05 04:51:00,NPP-375D,RIO PARDO DE MINAS,MINAS GERAIS,Brasil,3155603,31,33,3.0,0.0,0.37,Mata Atlântica,3.7
15be885a-5bee-35ee-b1f9-665c62960e24, -13.460530, -53.790150,2023-05-05 04:51:00,NPP-375D,GAÚCHA DO NORTE,MATO GROSSO,Brasil,5103858,51,33,7.0,0.0,0.74,Amazônia,1.3
7d8d3468-e7f2-3a0b-bc0b-b90cd0c532ec, -15.822490, -42.526470,2023-05-05 04:51:00,NPP-375D,RIO PARDO DE MINAS,MINAS GERAIS,Brasil,3155603,31,33,3.0,0.0,0.48,Mata Atlântica,3.9
f7262380-9b95-3d65-b726-e2754affe5a0, -13.457160, -53.789580,2023-05-05 04:51:00,NPP-375D,GAÚCHA DO NORTE,MATO GROSSO,Brasil,5103858,51,33,7.0,0.0,0.74,Amazônia,0.6
f0570a8b-edd8-395e-9e3a-4b296fdb6a97, -13.304830, -54.143770,2023-05-05 04:51:00,NPP-375D,PARANATINGA,MATO GROSSO,Brasil,5106307,51,33,4.0,0.0,0.59,Amazônia,1.3
316053cc-e93f-3cfc-a345-8c126525fd20, -13.193200, -53.303850,2023-05-05 04:51:00,NPP-375D,GAÚCHA DO NORTE,MATO GROSSO,Brasil,5103858,51,33,4.0,0.0,0.16,Amazônia,0.5
d7bf0bd9-dd5e-38f3-897b-564ab2c245d9, -15.563490, -53.310340,2023-05-05 04:51:00,NPP-375D,GENERAL CARNEIRO,MATO GROSSO,Brasil,5103908,51,33,5.0,0.0,0.26,Cerrado,0.8
5a3e5a41-9dec-34f1-8fe3-77e7ef24fe8f, -15.315970, -53.386780,2023-05-05 04:51:00,NPP-375D,NOVO SÃO JOAQUIM,MATO GROSSO,Brasil,5106281,51,33,5.0,0.0,0.37,Cerrado,0.5
72426415-8ad6-3914-a5a4-69c1f2ba72ec, -15.312640, -53.386220,2023-05-05 04:51:00,NPP-375D,NOVO SÃO JOAQUIM,MATO GROSSO,Brasil,5106281,51,33,5.0,0.0,0.38,Cerrado,0.5
36ccc0c7-6b5b-3e2b-a2aa-0ddb4b908e49, -19.396540, -55.042730,2023-05-05 04:51:00,NPP-375D,RIO NEGRO,MATO GROSSO DO SUL,Brasil,5007307,50,33,2.0,0.0,0.59,Cerrado,0.9
0f567bc1-4074-3f1b-8d8b-b419b57e6d9b, -19.395570, -55.043320,2023-05-05 04:51:00,NPP-375D,RIO NEGRO,MATO GROSSO DO SUL,Brasil,5007307,50,33,2.0,0.0,0.58,Cerrado,0.5
2b37ea9f-39d3-39d0-ab6b-68f2c18e1431, -18.474250, -54.128430,2023-05-05 04:51:00,NPP-375D,COXIM,MATO GROSSO DO SUL,Brasil,5003306,50,33,5.0,0.0,0.14,Cerrado,0.8
eb8b29fe-abb4-39d7-8cc9-1d3efaf65df0, -18.319440, -54.614750,2023-05-05 04:51:00,NPP-375D,COXIM,MATO GROSSO DO SUL,Brasil,5003306,50,33,2.0,0.0,0.37,Cerrado,0.4
9bac2034-6264-398e-ad68-3c15f6f56c65, -20.451240, -55.683720,2023-05-05 04:51:00,NPP-375D,AQUIDAUANA,MATO GROSSO DO SUL,Brasil,5001102,50,33,2.0,0.0,0.27,Cerrado,0.9
2958c10e-e151-31a6-bd65-bef2bafbf6c4, -20.447850, -55.683080,2023-05-05 04:51:00,NPP-375D,AQUIDAUANA,MATO GROSSO DO SUL,Brasil,5001102,50,33,2.0,0.0,0.27,Cerrado,1.8
26ce64e0-bbeb-36fb-89e5-a06cf5bc8ab3, -19.704700, -54.271830,2023-05-05 04:51:00,NPP-375D,BANDEIRANTES,MATO GROSSO DO SUL,Brasil,5001508,50,33,6.0,0.0,0.63,Cerrado,0.4
69bf5c41-cf90-3a69-b667-8eeedf494538, -13.143760, -57.418070,2023-05-05 04:51:00,NPP-375D,NOVA MARINGÁ,MATO GROSSO,Brasil,5108907,51,33,4.0,0.0,0.03,Amazônia,2.3
d6462ddd-4089-3bce-8f49-29cfff9adf73, -13.143050, -57.416500,2023-05-05 04:51:00,NPP-375D,NOVA MARINGÁ,MATO GROSSO,Brasil,5108907,51,33,4.0,0.0,0.03,Amazônia,1.7
4ee3293c-4661-3726-94f4-b0fc5efd6a17, -13.142810, -57.423340,2023-05-05 04:51:00,NPP-375D,NOVA MARINGÁ,MATO GROSSO,Brasil,5108907,51,33,3.0,0.0,0.03,Amazônia,2.3
1fb114f6-8e51-3f1b-b307-5eeb07a1e7aa, -21.532620, -48.748120,2023-05-05 04:51:00,NPP-375D,ITÁPOLIS,SÃO PAULO,Brasil,3522703,35,33,7.0,0.0,0.51,Cerrado,1.7
bdaca906-141b-3a63-9d1a-c2b33c1733fa, -20.837140, -48.812490,2023-05-05 04:51:00,NPP-375D,SEVERÍNIA,SÃO PAULO,Brasil,3551900,35,33,8.0,0.62,0.22,Mata Atlântica,0.4
6dc08cf8-2002-32bc-815c-ceacc59309ee, -20.841250, -48.813020,2023-05-05 04:51:00,NPP-375D,CAJOBI,SÃO PAULO,Brasil,3509304,35,33,8.0,0.61,0.19,Mata Atlântica,0.4
cae8b647-a0c4-31b8-ab57-fb60ed694036, -19.281040, -49.358760,2023-05-05 04:51:00,NPP-375D,PRATA,MINAS GERAIS,Brasil,3152808,31,33,10.0,0.0,0.64,Cerrado,1.8
ae5a6edf-248d-3a6e-baa3-5f47fb59bad8, -19.284930, -49.359310,2023-05-05 04:51:00,NPP-375D,PRATA,MINAS GERAIS,Brasil,3152808,31,33,10.0,0.0,0.88,Cerrado,1.1
00fd2c12-d094-3cce-bd48-3da04770492d, -16.824220, -47.427280,2023-05-05 04:51:00,NPP-375D,CRISTALINA,GOIÁS,Brasil,5206206,52,33,6.0,0.0,0.25,Cerrado,1.6
ae242c5d-c43c-3f48-a2cf-8f916b07dd4b, -17.976800, -47.820450,2023-05-05 04:51:00,NPP-375D,CATALÃO,GOIÁS,Brasil,5205109,52,33,7.0,0.0,0.04,Cerrado,0.5
50632228-dd54-3ba2-8171-3a872012e612, -15.056690, -47.505950,2023-05-05 04:51:00,NPP-375D,FORMOSA,GOIÁS,Brasil,5208004,52,33,13.0,0.0,0.68,Cerrado,1.3
d61fb920-a87e-37f4-9750-757360e4c291, -15.057190, -47.502140,2023-05-05 04:51:00,NPP-375D,FORMOSA,GOIÁS,Brasil,5208004,52,33,13.0,0.0,0.37,Cerrado,0.9
262ee414-a3ed-33f2-bbcb-5c34f95040d4, -15.060800, -47.506570,2023-05-05 04:51:00,NPP-375D,FORMOSA,GOIÁS,Brasil,5208004,52,33,13.0,0.0,0.73,Cerrado,1.3
00972f3a-03fc-3a63-9d01-92956cd02662, -15.061310, -47.502750,2023-05-05 04:51:00,NPP-375D,FORMOSA,GOIÁS,Brasil,5208004,52,33,13.0,0.0,0.42,Cerrado,0.9
3721c2bf-72cf-3fe4-a1a2-d383ce2b0136, -16.786360, -46.227180,2023-05-05 04:51:00,NPP-375D,DOM BOSCO,MINAS GERAIS,Brasil,3122470,31,33,6.0,0.0,1.0,Cerrado,1.4
9b9cd4da-1cba-3ce0-b5b7-6e15f1223b96, -16.786930, -46.222380,2023-05-05 04:51:00,NPP-375D,DOM BOSCO,MINAS GERAIS,Brasil,3122470,31,33,6.0,0.0,1.0,Cerrado,1.4
2667eff6-cb60-382c-8ff5-5d2faeba7e0d, -13.188170, -55.155430,2023-05-05 04:51:00,NPP-375D,NOVA UBIRATÃ,MATO GROSSO,Brasil,5106240,51,33,3.0,0.0,0.04,Cerrado,0.7
aebcea45-ec58-30c4-ae96-d7260b3ca8bf, -13.471490, -55.786570,2023-05-05 04:51:00,NPP-375D,NOVA MUTUM,MATO GROSSO,Brasil,5106224,51,33,7.0,0.0,0.05,Cerrado,1.1
e691a02e-445f-36c3-9ea9-5ea58a650bed, -15.521130, -59.973400,2023-05-05 04:51:00,NPP-375D,VILA BELA DA SANTÍSSIMA TRINDADE,MATO GROSSO,Brasil,5105507,51,33,0.0,6.35,0.0,Amazônia,1.2
e6c8bf27-0ab8-3c2d-851c-dded035bf55a, -12.640380, -56.932070,2023-05-05 04:51:00,NPP-375D,NOVA MARINGÁ,MATO GROSSO,Brasil,5108907,51,33,3.0,0.0,0.02,Amazônia,1.6
1d224058-7164-3afa-805e-006975772c98, -12.636480, -56.931350,2023-05-05 04:51:00,NPP-375D,NOVA MARINGÁ,MATO GROSSO,Brasil,5108907,51,33,3.0,0.0,0.03,Amazônia,1.6
f99e2c6c-1aed-31bb-a9a1-8b77a9fcec08, -20.362030, -53.870250,2023-05-05 04:51:00,NPP-375D,RIBAS DO RIO PARDO,MATO GROSSO DO SUL,Brasil,5007109,50,33,8.0,0.0,0.94,Cerrado,0.8
18faf455-cc27-397e-bb7c-699384236f51, -13.147050, -57.417210,2023-05-05 04:51:00,NPP-375D,NOVA MARINGÁ,MATO GROSSO,Brasil,5108907,51,33,4.0,0.0,0.03,Amazônia,1.7
03dfe25b-40a1-348e-becb-fd11db433855, -14.052870, -60.212450,2023-05-05 04:51:00,NPP-375D,NOVA LACERDA,MATO GROSSO,Brasil,5106182,51,33,0.0,10.74,0.02,Amazônia,1.7
4925bc9e-904f-32f0-8be5-b2199f3ce524, -15.571300, -59.782230,2023-05-05 04:51:00,NPP-375D,PONTES E LACERDA,MATO GROSSO,Brasil,5106752,51,33,1.0,4.7,0.2,Amazônia,4.0
e63832b8-d06c-3f66-9cf9-4c6b9e4def28, -15.522020, -59.968710,2023-05-05 04:51:00,NPP-375D,VILA BELA DA SANTÍSSIMA TRINDADE,MATO GROSSO,Brasil,5105507,51,33,0.0,6.32,0.0,Amazônia,1.4
46d046d5-6b2e-33e2-bde6-82ef9915eba3, -23.007250, -50.407470,2023-05-05 04:53:00,NPP-375D,ITAMBARACÁ,PARANÁ,Brasil,4111001,41,33,9.0,0.4,0.43,Mata Atlântica,1.5
11d1dc4f-6e6f-3f51-8927-10d78678b38e, -22.864750, -51.254820,2023-05-05 04:53:00,NPP-375D,ALVORADA DO SUL,PARANÁ,Brasil,4100806,41,33,3.0,0.0,0.27,Mata Atlântica,0.9
43132b7a-f68d-3f20-a38f-5c49f21636ee, -22.860470, -51.258750,2023-05-05 04:53:00,NPP-375D,ALVORADA DO SUL,PARANÁ,Brasil,4100806,41,33,3.0,0.0,0.27,Mata Atlântica,0.9
29c08729-bc9d-3fb5-b10b-a26b3ce17a78, -24.243740, -50.741610,2023-05-05 04:53:00,NPP-375D,ORTIGUEIRA,PARANÁ,Brasil,4117305,41,33,1.0,0.74,-999.0,Mata Atlântica,1.3
57765836-a06f-3513-9ffc-5fb7ff835af4, -23.367520, -50.796150,2023-05-05 04:53:00,NPP-375D,ASSAÍ,PARANÁ,Brasil,4101903,41,33,3.0,0.0,0.4,Mata Atlântica,0.4
228641d4-9b0b-36ee-9c47-86cc37ebd78c, -23.006600, -50.412640,2023-05-05 04:53:00,NPP-375D,ITAMBARACÁ,PARANÁ,Brasil,4111001,41,33,9.0,0.4,0.43,Mata Atlântica,1.5
7896b008-3dc7-3573-952c-b6fbedbf241a, -20.761900, -55.413400,2023-05-05 04:53:00,NPP-375D,DOIS IRMÃOS DO BURITI,MATO GROSSO DO SUL,Brasil,5003488,50,33,3.0,0.0,0.47,Cerrado,1.1
6d603d5f-0df8-38df-b0fa-8634a8ae4f2b, -21.376540, -54.344610,2023-05-05 04:53:00,NPP-375D,NOVA ALVORADA DO SUL,MATO GROSSO DO SUL,Brasil,5006002,50,33,6.0,0.0,0.43,Cerrado,1.3
a9821df5-79fd-3128-9535-d51198c79fe3, -21.675300, -54.056450,2023-05-05 04:53:00,NPP-375D,NOVA ALVORADA DO SUL,MATO GROSSO DO SUL,Brasil,5006002,50,33,2.0,0.0,0.26,Cerrado,0.7
f91f8fe7-58b7-355f-a8c4-c4dd4ec058eb, -21.812620, -49.180070,2023-05-05 04:53:00,NPP-375D,REGINÓPOLIS,SÃO PAULO,Brasil,3542503,35,33,7.0,0.0,0.13,Mata Atlântica,2.0
676326be-20bd-3ab5-8db2-9a185ce46c21, -20.816420, -55.525080,2023-05-05 04:53:00,NPP-375D,ANASTÁCIO,MATO GROSSO DO SUL,Brasil,5000708,50,33,2.0,0.0,0.37,Cerrado,1.1
e18014eb-7879-3506-a855-4d147e42d037, -20.813050, -55.524460,2023-05-05 04:53:00,NPP-375D,ANASTÁCIO,MATO GROSSO DO SUL,Brasil,5000708,50,33,3.0,0.0,0.4,Cerrado,0.5
26390563-4d2a-3d1a-a8c9-e7c4ee3d422e, -22.752320, -43.507170,2023-05-05 04:53:00,NPP-375D,NOVA IGUAÇU,RIO DE JANEIRO,Brasil,3303500,33,33,-999.0,0.0,-999.0,Mata Atlântica,1.4
d59732cc-dfe6-31ca-82cb-98a6c968559a, -21.925630, -48.607940,2023-05-05 04:53:00,NPP-375D,BOA ESPERANÇA DO SUL,SÃO PAULO,Brasil,3506706,35,33,8.0,0.0,0.68,Cerrado,0.9
39a3fd0c-3a05-3b62-aa47-fdb27ef392fc, -21.925390, -48.609720,2023-05-05 04:53:00,NPP-375D,BOA ESPERANÇA DO SUL,SÃO PAULO,Brasil,3506706,35,33,8.0,0.0,0.68,Cerrado,1.7
26b0b8f2-58eb-3a67-8531-005918e3911d, -23.338200, -46.774430,2023-05-05 04:53:00,NPP-375D,CAIEIRAS,SÃO PAULO,Brasil,3509007,35,33,9.0,0.53,0.07,Mata Atlântica,0.8
fee1219c-e3c1-3911-bc87-570e0f11c011, -23.302790, -49.308780,2023-05-05 04:53:00,NPP-375D,TEJUPÁ,SÃO PAULO,Brasil,3554201,35,33,9.0,0.5,0.12,Mata Atlântica,4.6
076b3d3f-e1e8-3dbd-926a-35e4e679f62a, -21.925150, -48.612060,2023-05-05 04:53:00,NPP-375D,BOA ESPERANÇA DO SUL,SÃO PAULO,Brasil,3506706,35,33,9.0,0.0,0.68,Cerrado,0.9
cb6733fe-dcc3-3d0c-a660-990e32aa5d21, -21.768460, -48.741130,2023-05-05 04:53:00,NPP-375D,TABATINGA,SÃO PAULO,Brasil,3552700,35,33,9.0,0.0,0.71,Cerrado,0.7
545a81bd-6984-3f5a-997c-a69b85d9e4fa, -23.298680, -49.308210,2023-05-05 04:53:00,NPP-375D,TEJUPÁ,SÃO PAULO,Brasil,3554201,35,33,9.0,0.5,0.11,Mata Atlântica,3.1
426c8252-4757-3665-bc0a-3451f265bfac, -22.105250, -51.388180,2023-05-05 04:53:00,NPP-375D,PRESIDENTE PRUDENTE,SÃO PAULO,Brasil,3541406,35,33,9.0,0.0,-999.0,Mata Atlântica,1.0
c3409fe2-7d13-3d2c-a3c0-9c453aa27fc9, -23.426750, -47.727900,2023-05-05 04:53:00,NPP-375D,CAPELA DO ALTO,SÃO PAULO,Brasil,3510302,35,33,10.0,0.78,0.59,Mata Atlântica,5.2
ca658ad1-a840-3686-a1a8-2997fb0568e0, -22.104640, -51.390400,2023-05-05 04:53:00,NPP-375D,PRESIDENTE PRUDENTE,SÃO PAULO,Brasil,3541406,35,33,9.0,0.0,-999.0,Mata Atlântica,1.0
0037fa67-ec0c-31eb-a776-5e9f3deacd82, -23.368010, -50.794330,2023-05-05 04:53:00,NPP-375D,ASSAÍ,PARANÁ,Brasil,4101903,41,33,3.0,0.0,0.4,Mata Atlântica,0.8
a9198958-daf7-3905-906e-34f03cddc733, -21.816680, -49.180670,2023-05-05 04:53:00,NPP-375D,REGINÓPOLIS,SÃO PAULO,Brasil,3542503,35,33,8.0,0.0,0.26,Mata Atlântica,2.0
cb88807d-9648-3d84-ac34-b0484b27ee8b, -20.757910, -55.416570,2023-05-05 04:53:00,NPP-375D,DOIS IRMÃOS DO BURITI,MATO GROSSO DO SUL,Brasil,5003488,50,33,3.0,0.0,0.48,Cerrado,1.1
8132f989-aec9-36df-b8a1-11eb679df54d, -11.571700, -52.576000,2023-05-05 04:56:11,GOES-16,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,4.0,0.0,0.02,Amazônia,64.4
1652b191-1a6b-3de8-8402-0f632d8f3d61, -11.571900, -52.555100,2023-05-05 04:56:11,GOES-16,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,4.0,0.0,0.01,Amazônia,61.2
454bd938-5247-3723-b750-635db9863d8e, -11.570910, -52.556780,2023-05-05 04:57:00,AQUA_M-M,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,3.0,0.0,0.01,Amazônia,51.6
3cb29bc9-0227-340a-8178-a84d94f27ad2, -13.630070, -45.489610,2023-05-05 04:57:00,AQUA_M-M,CORRENTINA,BAHIA,Brasil,2909307,29,33,11.0,0.0,0.68,Cerrado,16.9
e1133eb0-b7b4-32a9-bab9-70d65f4efc6f, -13.628330, -45.502920,2023-05-05 04:57:00,AQUA_M-M,CORRENTINA,BAHIA,Brasil,2909307,29,33,11.0,0.0,0.68,Cerrado,25.5
c23afb46-d9bc-3828-b104-f5fc8f0714f9, -11.760370, -52.787120,2023-05-05 04:57:00,AQUA_M-M,QUERÊNCIA,MATO GROSSO,Brasil,5107065,51,33,8.0,0.0,0.01,Amazônia,8.9
4c28b759-a012-3ece-9a28-1553de9ba92d, -11.579150, -52.570430,2023-05-05 04:57:00,AQUA_M-M,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,4.0,0.0,0.01,Amazônia,27.2
1d6bc8d4-a791-3dc5-93f2-68c1a4a1a7d4, -11.568980, -52.568730,2023-05-05 04:57:00,AQUA_M-M,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,4.0,0.0,0.01,Amazônia,47.6
095c3b6c-43fb-3a42-8b3e-f2a4bd95ff4c, -11.572840, -52.544820,2023-05-05 04:57:00,AQUA_M-M,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,4.0,0.0,0.01,Amazônia,8.9
59c190d5-36cd-35f7-8333-d58dc14ae738, -13.617660, -45.501490,2023-05-05 04:57:00,AQUA_M-M,CORRENTINA,BAHIA,Brasil,2909307,29,33,11.0,0.0,0.68,Cerrado,8.7
4acb3ee5-afd6-3c54-8408-302e2dbca242, -20.946270, -49.229420,2023-05-05 04:59:00,AQUA_M-M,UCHOA,SÃO PAULO,Brasil,3555604,35,33,6.0,0.0,0.26,Mata Atlântica,5.7
05146f46-4295-35f1-807a-bb07b6882cae, -23.301960, -49.306010,2023-05-05 04:59:00,AQUA_M-M,TEJUPÁ,SÃO PAULO,Brasil,3554201,35,33,9.0,0.5,0.12,Mata Atlântica,9.6
adb52145-48bf-3e5c-9e12-9145a2f5d38f, -20.957100, -49.220290,2023-05-05 04:59:00,AQUA_M-M,UCHOA,SÃO PAULO,Brasil,3555604,35,33,5.0,0.0,0.25,Mata Atlântica,13.9
5a0edfbd-89c7-3058-94e3-ef9fe8e9af42, -20.955670, -49.230760,2023-05-05 04:59:00,AQUA_M-M,UCHOA,SÃO PAULO,Brasil,3555604,35,33,6.0,0.0,0.26,Mata Atlântica,23.4
b082c6db-fccf-35bb-9090-e78e99e4db8d, -11.571900, -52.555100,2023-05-05 05:06:12,GOES-16,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,4.0,0.0,0.01,Amazônia,63.5
d58aad84-ea1a-3a3c-98b4-53e8cebe0e40, -11.571700, -52.576000,2023-05-05 05:06:12,GOES-16,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,4.0,0.0,0.02,Amazônia,56.2
8f3e3830-58c0-34ab-8dec-44eb71750a94, -11.571700, -52.576000,2023-05-05 05:16:12,GOES-16,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,4.0,0.0,0.02,Amazônia,60.2
8379779b-3726-3819-8867-7332fc470e61, -11.571900, -52.555100,2023-05-05 05:16:12,GOES-16,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,4.0,0.0,0.01,Amazônia,59.1
1ab6e851-b676-3025-a6e9-10ed53abfd92, -11.571900, -52.555100,2023-05-05 05:26:12,GOES-16,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,4.0,0.0,0.01,Amazônia,56.6
4081a594-1bc5-3f6e-97fd-15c7b326fe1e, -11.571700, -52.576000,2023-05-05 05:26:12,GOES-16,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,4.0,0.0,0.02,Amazônia,56.0
f5bf012a-2652-32de-ab17-72370d9e8d63,   3.436610, -61.220110,2023-05-05 05:33:00,NOAA-20,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,7.0,0.0,0.01,Amazônia,0.5
713021ae-d6bb-3c62-bdec-5308ea0b7a35,   3.084530, -59.970840,2023-05-05 05:33:00,NOAA-20,BONFIM,RORAIMA,Brasil,1400159,14,33,5.0,0.0,0.01,Amazônia,0.8
818b909e-f330-35b0-bfff-e6e5c7ad52dd,   4.321690, -60.797970,2023-05-05 05:33:00,NOAA-20,PACARAIMA,RORAIMA,Brasil,1400456,14,33,6.0,0.0,0.0,Amazônia,1.8
bed1b03b-4fca-3af3-b9d1-4ecb6bcad418,   3.075430, -59.957420,2023-05-05 05:33:00,NOAA-20,BONFIM,RORAIMA,Brasil,1400159,14,33,5.0,0.0,0.01,Amazônia,0.9
d70c9898-0ef6-30c5-bff4-6ee7cfc7214b,   3.074180, -59.957690,2023-05-05 05:33:00,NOAA-20,BONFIM,RORAIMA,Brasil,1400159,14,33,5.0,0.0,0.01,Amazônia,1.0
f8b50c00-026b-3a31-819d-e4625a3480fd,   4.051090, -61.278480,2023-05-05 05:33:00,NOAA-20,AMAJARI,RORAIMA,Brasil,1400027,14,33,6.0,0.0,0.0,Amazônia,0.6
65164d55-4fc8-370b-8ff4-897491021391,   4.049420, -61.289300,2023-05-05 05:33:00,NOAA-20,AMAJARI,RORAIMA,Brasil,1400027,14,33,7.0,0.0,0.0,Amazônia,0.5
91646481-1896-340c-920a-a3af0cb27daf,   4.048880, -61.285860,2023-05-05 05:33:00,NOAA-20,AMAJARI,RORAIMA,Brasil,1400027,14,33,7.0,0.0,0.0,Amazônia,2.6
0680f818-ab88-3ff9-a8f3-2dba3f703a90,   4.007950, -60.022500,2023-05-05 05:33:00,NOAA-20,NORMANDIA,RORAIMA,Brasil,1400407,14,33,6.0,0.0,0.01,Amazônia,1.8
f7f49e7a-1317-39fb-839d-cab93cb16fda,   3.645260, -61.078280,2023-05-05 05:33:00,NOAA-20,AMAJARI,RORAIMA,Brasil,1400027,14,33,8.0,0.0,0.0,Amazônia,0.4
62abafa3-0fe4-3d44-8b59-e1a58496cb2c,   3.501790, -61.093770,2023-05-05 05:33:00,NOAA-20,AMAJARI,RORAIMA,Brasil,1400027,14,33,7.0,0.0,0.01,Amazônia,0.6
ad99a66e-5851-3e25-9d1f-be29a5d5c141,   3.428340, -61.231980,2023-05-05 05:33:00,NOAA-20,ALTO ALEGRE,RORAIMA,Brasil,1400050,14,33,7.0,0.0,0.01,Amazônia,0.4
4e12d727-8efe-3b09-9062-577d1b5a04cb,   3.169500, -60.670440,2023-05-05 05:33:00,NOAA-20,BOA VISTA,RORAIMA,Brasil,1400100,14,33,8.0,0.0,0.03,Amazônia,2.2
c3686e17-5541-387a-8e0e-4e195b1fc52e,   4.327190, -60.811260,2023-05-05 05:33:00,NOAA-20,PACARAIMA,RORAIMA,Brasil,1400456,14,33,6.0,0.0,0.0,Amazônia,2.8
b50d73bd-91a4-3929-8af9-9ca5fbd9c05f,   4.326640, -60.807810,2023-05-05 05:33:00,NOAA-20,PACARAIMA,RORAIMA,Brasil,1400456,14,33,6.0,0.0,0.0,Amazônia,2.8
bc3807c9-5365-35b1-816a-c60438892a01,   4.326100, -60.804370,2023-05-05 05:33:00,NOAA-20,PACARAIMA,RORAIMA,Brasil,1400456,14,33,6.0,0.0,0.0,Amazônia,2.4
af0f6135-45fe-3288-8da9-447984be15a0,   4.325000, -60.797450,2023-05-05 05:33:00,NOAA-20,PACARAIMA,RORAIMA,Brasil,1400456,14,33,6.0,0.0,0.0,Amazônia,2.6
7f4ca24d-c556-369a-aca4-950f91230ad9,   4.324450, -60.794010,2023-05-05 05:33:00,NOAA-20,PACARAIMA,RORAIMA,Brasil,1400456,14,33,6.0,0.0,0.0,Amazônia,2.6
e949855b-cc36-36cf-a81c-06015e972b2c,   2.165820, -61.222870,2023-05-05 05:33:00,NOAA-20,IRACEMA,RORAIMA,Brasil,1400282,14,33,4.0,0.0,0.22,Amazônia,1.4
e83e9c2f-89b0-338a-80b7-34322e7e2b0c,   2.217260, -61.288680,2023-05-05 05:33:00,NOAA-20,IRACEMA,RORAIMA,Brasil,1400282,14,33,5.0,0.0,0.1,Amazônia,0.5
